date,end_time,mac,start_time,passenger
2018-03-06,10:51:34,2e:f0:9f:37:d8:08,10:51:34,0
2018-03-06,11:21:07,20:2d:07:f6:0d:67,10:51:40,1
2018-03-06,11:36:24,b8:27:eb:64:2c:fc,10:51:43,1
2018-03-06,10:51:46,06:7d:25:fd:60:2c,10:51:46,0
2018-03-06,10:51:50,86:6b:f0:c7:e9:c1,10:51:50,0
2018-03-06,10:51:55,70:70:0d:cf:68:21,10:51:55,0
2018-03-06,11:13:11,48:db:50:35:d4:e7,10:51:58,1
2018-03-06,10:51:58,3e:57:c7:f1:d7:88,10:51:58,0
2018-03-06,10:52:02,56:67:95:86:b5:91,10:52:02,0
2018-03-06,10:52:08,aa:34:51:f7:43:fd,10:52:08,0
2018-03-06,10:52:11,3a:c2:9e:ac:f3:6b,10:52:11,0
2018-03-06,10:52:15,32:d6:da:6b:aa:2f,10:52:15,0
2018-03-06,11:35:37,dc:ef:ca:56:c4:7d,10:52:15,1
2018-03-06,10:52:19,1a:07:c9:38:9d:3b,10:52:19,0
2018-03-06,10:52:26,52:f8:ac:bb:e3:cb,10:52:26,0
2018-03-06,10:52:34,00:56:cd:74:d9:60,10:52:28,0
2018-03-06,10:52:49,54:8C:A0:DF:E0:12,10:52:29,0
2018-03-06,10:52:33,e2:bd:06:2f:91:6c,10:52:33,0
2018-03-06,10:52:37,b6:c8:70:d2:2e:4e,10:52:37,0
2018-03-06,10:52:40,52:6d:e9:ad:be:f6,10:52:40,0
2018-03-06,10:52:41,a8:96:75:d7:3f:15,10:52:41,0
2018-03-06,10:52:45,6a:d1:0b:a8:3e:18,10:52:45,0
2018-03-06,10:52:46,72:4e:1b:46:ec:03,10:52:46,0
2018-03-06,10:52:47,02:9a:4b:08:ad:b1,10:52:47,0
2018-03-06,10:52:53,96:3c:e9:54:d7:e8,10:52:53,0
2018-03-06,10:53:05,8a:ed:42:53:54:42,10:53:05,0
2018-03-06,10:53:07,26:c4:d0:33:57:46,10:53:07,0
2018-03-06,10:53:08,8a:7f:27:0b:e9:0b,10:53:08,0
2018-03-06,10:53:16,16:67:1b:1d:d5:3f,10:53:16,0
2018-03-06,10:53:17,26:48:7f:43:af:20,10:53:17,0
2018-03-06,10:53:18,3e:9c:e9:b7:77:72,10:53:18,0
2018-03-06,10:53:22,46:cf:d4:7e:0b:d8,10:53:22,0
2018-03-06,10:53:23,b2:c1:ec:d0:a3:5c,10:53:23,0
2018-03-06,10:53:24,12:fd:1c:12:cd:72,10:53:24,0
2018-03-06,10:53:26,8a:ad:45:df:ae:e8,10:53:26,0
2018-03-06,10:53:37,02:be:f2:fd:c2:f3,10:53:37,0
2018-03-06,10:53:41,3e:56:07:ab:8c:b7,10:53:41,0
2018-03-06,10:53:47,6e:97:24:6a:a1:0a,10:53:47,0
2018-03-06,10:53:51,16:75:9e:43:2d:17,10:53:51,0
2018-03-06,10:53:51,a8:96:75:0a:85:a5,10:53:51,0
2018-03-06,10:54:50,e4:a4:71:86:bd:e3,10:53:56,0
2018-03-06,10:53:58,da:a1:19:53:99:16,10:53:58,0
2018-03-06,10:54:12,46:ae:59:8b:8b:d2,10:54:12,0
2018-03-06,10:54:14,be:13:97:13:80:e3,10:54:14,0
2018-03-06,10:54:15,0a:30:d6:69:d2:ab,10:54:15,0
2018-03-06,10:54:21,ba:3c:8f:55:aa:ae,10:54:21,0
2018-03-06,10:54:23,ae:eb:38:93:10:ae,10:54:23,0
2018-03-06,10:54:23,a0:99:9b:07:ff:cb,10:54:23,0
2018-03-06,10:54:25,74:c2:46:7f:8a:19,10:54:25,0
2018-03-06,11:36:30,8c:85:90:84:50:96,10:54:45,1
2018-03-06,10:54:47,fe:f4:ec:d6:85:7f,10:54:47,0
2018-03-06,11:03:13,c0:ce:cd:e9:79:85,10:54:49,1
2018-03-06,10:54:56,d6:1d:54:13:f4:bb,10:54:56,0
2018-03-06,11:12:32,0e:2a:a4:68:12:69,10:54:57,1
2018-03-06,10:55:23,E8:07:BF:14:F7:AA,10:54:58,1
2018-03-06,10:55:00,ae:e1:32:76:6b:6a,10:55:00,0
2018-03-06,11:02:22,dc:ef:ca:ff:1a:05,10:55:00,0
2018-03-06,10:55:04,c2:e9:55:23:a2:b4,10:55:04,0
2018-03-06,10:55:08,92:00:64:a0:34:f5,10:55:08,0
2018-03-06,11:02:40,74:4a:a4:eb:5e:35,10:55:09,0
2018-03-06,10:55:10,16:b4:6a:19:79:87,10:55:10,0
2018-03-06,10:55:17,38:b1:db:b5:de:7d,10:55:17,0
2018-03-06,10:55:18,1e:ef:cf:4e:6f:f4,10:55:18,0
2018-03-06,11:37:38,ac:bc:32:9f:d1:2d,10:55:19,1
2018-03-06,10:55:20,54:13:79:8a:cf:5b,10:55:20,0
2018-03-06,10:57:53,86:25:64:e8:60:6b,10:55:26,0
2018-03-06,10:55:26,98:10:e8:85:2a:f9,10:55:26,0
2018-03-06,10:55:27,6e:11:6d:e5:c5:d8,10:55:27,0
2018-03-06,11:02:41,58:40:4E:16:31:32,10:55:34,1
2018-03-06,10:55:36,a6:03:5c:f8:1d:7e,10:55:36,0
2018-03-06,10:55:37,aa:b4:d0:89:df:2c,10:55:37,0
2018-03-06,10:55:44,ae:ab:0b:e3:a8:41,10:55:44,0
2018-03-06,10:55:50,a2:4d:74:f6:b0:7d,10:55:50,0
2018-03-06,10:55:54,a2:31:8b:6a:7e:4c,10:55:54,0
2018-03-06,10:56:03,2e:26:ad:f4:79:d4,10:55:57,0
2018-03-06,10:55:57,22:1d:c7:b4:f0:f1,10:55:57,0
2018-03-06,10:56:01,8e:d7:89:7c:45:a6,10:56:01,0
2018-03-06,10:56:02,76:5f:d2:ed:eb:0b,10:56:02,0
2018-03-06,10:56:05,76:16:f3:d3:e3:ff,10:56:05,0
2018-03-06,10:56:08,a6:f5:97:bc:b8:b4,10:56:07,0
2018-03-06,10:56:10,a2:25:90:06:3b:d2,10:56:10,0
2018-03-06,10:56:14,1a:89:0e:81:23:c4,10:56:14,0
2018-03-06,10:56:17,da:d6:2e:f2:79:23,10:56:17,0
2018-03-06,10:56:24,1e:be:12:97:73:eb,10:56:24,0
2018-03-06,10:57:06,b2:6a:bf:28:db:40,10:56:26,0
2018-03-06,10:56:27,8e:1c:51:e0:b2:cc,10:56:27,0
2018-03-06,10:56:29,ea:ad:f3:31:5c:7d,10:56:29,0
2018-03-06,10:56:34,9e:cd:5f:52:df:2a,10:56:34,0
2018-03-06,10:56:34,c6:83:1a:dd:d4:bc,10:56:34,0
2018-03-06,10:56:35,1a:d6:ba:6d:33:f5,10:56:35,0
2018-03-06,10:56:35,da:a1:19:55:78:1f,10:56:35,0
2018-03-06,10:56:38,ba:d3:d8:d5:10:25,10:56:38,0
2018-03-06,10:56:43,f6:8e:0f:75:ce:f9,10:56:43,0
2018-03-06,10:56:47,7a:90:d5:8c:24:98,10:56:47,0
2018-03-06,10:57:33,00:1d:7d:4b:60:e3,10:56:49,0
2018-03-06,10:56:49,ba:2c:a2:e1:78:36,10:56:49,0
2018-03-06,10:56:53,96:8e:2c:9a:19:36,10:56:53,0
2018-03-06,10:56:55,fa:3b:6e:4f:1b:f4,10:56:55,0
2018-03-06,10:56:57,5e:16:d1:9b:30:37,10:56:57,0
2018-03-06,10:56:58,7e:f4:7f:6e:e1:9d,10:56:58,0
2018-03-06,10:56:59,12:86:9b:02:12:0a,10:56:59,0
2018-03-06,10:57:01,a6:47:47:76:e2:bf,10:57:01,0
2018-03-06,10:57:03,66:db:fc:19:48:1c,10:57:03,0
2018-03-06,10:57:04,2e:a4:bb:93:ba:3c,10:57:04,0
2018-03-06,10:58:07,ee:40:8b:60:f5:52,10:57:06,0
2018-03-06,10:57:09,02:48:2c:2f:3b:b1,10:57:09,0
2018-03-06,10:57:14,9e:4e:0e:ba:42:bb,10:57:14,0
2018-03-06,10:57:18,f6:0e:a1:63:cb:e9,10:57:18,0
2018-03-06,10:57:22,ca:1f:95:0d:e6:db,10:57:22,0
2018-03-06,10:57:27,72:56:80:3f:7e:18,10:57:27,0
2018-03-06,10:57:29,aa:8b:77:d7:ec:25,10:57:29,0
2018-03-06,10:57:30,7e:6c:27:eb:1e:7a,10:57:30,0
2018-03-06,10:57:32,5e:c2:5b:33:61:0b,10:57:32,0
2018-03-06,10:57:37,46:de:c2:1c:68:4e,10:57:37,0
2018-03-06,10:57:46,fe:8d:ea:12:28:de,10:57:46,0
2018-03-06,10:57:56,26:00:9a:de:9b:d0,10:57:56,0
2018-03-06,10:57:59,b6:f4:c1:1b:b4:0a,10:57:59,0
2018-03-06,10:58:01,12:c9:de:74:47:10,10:58:01,0
2018-03-06,10:59:10,c6:29:ed:45:f9:3b,10:58:09,0
2018-03-06,10:58:14,ee:e0:13:d4:07:a2,10:58:14,0
2018-03-06,10:58:17,aa:07:03:d8:4e:c7,10:58:17,0
2018-03-06,10:58:18,6a:47:22:76:f5:f6,10:58:18,0
2018-03-06,10:58:19,7e:bf:6c:b2:22:ee,10:58:19,0
2018-03-06,10:58:25,5e:8f:36:9d:05:63,10:58:25,0
2018-03-06,10:58:25,ea:f2:20:a8:a6:be,10:58:25,0
2018-03-06,10:58:48,BE:EF:BE:EF:B5:8A,10:58:28,0
2018-03-06,10:58:34,fe:49:40:e7:54:e9,10:58:34,0
2018-03-06,10:58:37,b6:04:e4:09:fc:4f,10:58:37,0
2018-03-06,10:58:38,72:72:69:b0:30:5c,10:58:38,0
2018-03-06,10:58:40,22:76:6e:fb:72:eb,10:58:40,0
2018-03-06,10:59:12,e6:bb:60:dc:c3:d6,10:58:43,0
2018-03-06,11:20:28,88:79:7e:55:a0:60,10:58:50,1
2018-03-06,10:59:24,94:B2:CC:0C:43:3E,10:59:03,0
2018-03-06,10:59:08,e2:84:7d:7d:7b:4f,10:59:08,0
2018-03-06,10:59:14,8e:df:81:6f:b7:30,10:59:14,0
2018-03-06,11:00:03,aa:d4:91:95:9d:4d,10:59:18,0
2018-03-06,10:59:19,ae:41:8f:51:a9:8c,10:59:19,0
2018-03-06,10:59:37,2a:9e:fb:b0:14:c3,10:59:37,0
2018-03-06,10:59:44,96:55:60:47:31:2f,10:59:44,0
2018-03-06,10:59:46,ea:59:b9:f8:f5:65,10:59:46,0
2018-03-06,10:59:48,56:fc:79:75:e7:4d,10:59:48,0
2018-03-06,10:59:49,22:75:fa:66:7f:f2,10:59:49,0
2018-03-06,11:00:10,82:1f:1f:1a:f0:42,11:00:10,0
2018-03-06,11:00:11,4a:7f:2a:b2:d2:d9,11:00:11,0
2018-03-06,11:00:21,06:b4:2f:3e:16:89,11:00:21,0
2018-03-06,11:00:27,c6:01:2f:5b:f8:74,11:00:27,0
2018-03-06,11:00:28,1a:94:0a:35:fa:d3,11:00:28,0
2018-03-06,11:00:31,26:9d:6c:a8:75:b1,11:00:31,0
2018-03-06,11:00:39,12:d6:27:27:25:19,11:00:39,0
2018-03-06,11:00:42,96:5a:26:9a:46:79,11:00:42,0
2018-03-06,11:00:42,0a:09:b4:3f:b7:1d,11:00:42,0
2018-03-06,11:00:47,d6:7e:14:dd:97:8d,11:00:47,0
2018-03-06,11:00:59,be:a8:09:31:b1:ae,11:00:59,0
2018-03-06,11:01:04,0a:10:1c:0b:7b:f7,11:01:04,0
2018-03-06,11:01:08,1e:7f:ba:74:dd:ab,11:01:08,0
2018-03-06,11:01:10,1a:48:7e:af:de:fd,11:01:10,0
2018-03-06,11:01:11,5a:2f:f0:91:29:77,11:01:11,0
2018-03-06,11:01:14,62:c1:4f:5a:d7:3a,11:01:14,0
2018-03-06,11:01:22,be:d1:77:77:af:db,11:01:22,0
2018-03-06,11:01:25,a2:a1:20:4d:dc:98,11:01:25,0
2018-03-06,11:02:55,72:c2:95:57:97:bd,11:01:27,0
2018-03-06,11:01:28,82:34:21:b7:ff:e3,11:01:28,0
2018-03-06,11:01:35,ba:00:43:a1:c1:df,11:01:35,0
2018-03-06,11:01:43,96:7d:59:1b:e0:d1,11:01:43,0
2018-03-06,11:01:46,56:54:64:79:11:ff,11:01:46,0
2018-03-06,11:01:53,5e:c2:d9:42:fe:74,11:01:52,0
2018-03-06,11:02:02,82:01:48:42:a1:c0,11:02:02,0
2018-03-06,11:02:12,fe:88:9c:86:56:ac,11:02:12,0
2018-03-06,11:02:17,4e:f1:21:3b:1e:fd,11:02:17,0
2018-03-06,11:02:24,62:67:82:51:57:20,11:02:24,0
2018-03-06,11:02:25,72:20:a9:f2:f6:ca,11:02:25,0
2018-03-06,11:02:27,2e:28:ae:36:16:66,11:02:27,0
2018-03-06,11:02:32,0e:00:6c:6b:56:08,11:02:32,0
2018-03-06,11:02:34,e8:06:88:0b:3a:5f,11:02:34,0
2018-03-06,11:02:38,4a:a6:10:f3:3a:5a,11:02:38,0
2018-03-06,11:02:38,4a:2d:56:55:81:40,11:02:38,0
2018-03-06,11:02:39,5a:f8:83:e8:50:ee,11:02:39,0
2018-03-06,11:02:39,00:26:ab:5a:dd:d5,11:02:39,0
2018-03-06,11:02:44,52:ef:70:9f:84:cb,11:02:44,0
2018-03-06,11:02:45,00:26:b4:30:d2:30,11:02:45,0
2018-03-06,11:03:12,00:1E:AE:2A:BF:B9,11:02:56,0
2018-03-06,11:23:54,c4:8e:8f:fb:2f:5b,11:03:02,1
2018-03-06,11:03:03,76:96:4b:e3:aa:4c,11:03:03,0
2018-03-06,11:04:14,0a:8e:4b:c1:49:aa,11:03:12,0
2018-03-06,11:03:17,0a:70:82:64:b7:83,11:03:17,0
2018-03-06,11:03:22,6a:df:6f:68:4c:dd,11:03:22,0
2018-03-06,11:03:26,ea:9e:92:d8:37:31,11:03:26,0
2018-03-06,11:03:30,a6:0a:b1:77:35:0a,11:03:30,0
2018-03-06,11:03:30,ee:7f:d3:46:3f:e1,11:03:30,0
2018-03-06,11:03:36,36:7b:4f:31:43:b6,11:03:36,0
2018-03-06,11:03:43,e6:76:c3:88:8a:8e,11:03:43,0
2018-03-06,11:35:18,8c:f5:a3:87:5e:8e,11:03:53,1
2018-03-06,11:04:06,6a:02:3b:b2:44:89,11:04:06,0
2018-03-06,11:04:09,66:9e:0a:fa:ee:6d,11:04:09,0
2018-03-06,11:04:09,ca:4d:44:f6:c1:1f,11:04:09,0
2018-03-06,11:04:14,0e:9e:aa:0d:59:67,11:04:14,0
2018-03-06,11:04:17,4e:78:06:e9:b8:31,11:04:17,0
2018-03-06,11:04:24,26:6c:65:3e:54:a9,11:04:24,0
2018-03-06,11:04:26,dc:0b:34:a0:62:28,11:04:26,0
2018-03-06,11:04:26,26:19:c3:7e:b0:27,11:04:26,0
2018-03-06,11:04:39,02:1d:38:b3:1a:75,11:04:39,0
2018-03-06,11:04:51,18:b4:30:62:53:b4,11:04:51,0
2018-03-06,11:05:05,a2:73:a1:3f:b0:36,11:05:05,0
2018-03-06,11:09:08,8a:48:ae:aa:ed:f7,11:05:08,0
2018-03-06,11:05:28,90:03:B7:41:3C:28,11:05:08,0
2018-03-06,11:05:08,d2:bd:ea:5c:d8:bc,11:05:08,0
2018-03-06,11:05:10,de:3d:33:07:cd:f8,11:05:10,0
2018-03-06,11:05:13,66:0c:9c:39:b8:48,11:05:13,0
2018-03-06,11:05:18,02:2f:38:09:3b:e3,11:05:18,0
2018-03-06,11:05:21,86:5d:6b:44:69:dc,11:05:21,0
2018-03-06,11:05:45,f2:5e:54:82:ca:ec,11:05:45,0
2018-03-06,11:06:20,E9:08:EF:19:00:06,11:05:54,0
2018-03-06,11:06:15,8e:11:66:18:bc:27,11:06:15,0
2018-03-06,11:06:27,ce:1b:c7:46:55:92,11:06:27,0
2018-03-06,11:06:34,ea:b5:60:b0:2a:13,11:06:34,0
2018-03-06,11:33:20,02:8d:61:f2:fe:31,11:06:51,1
2018-03-06,11:06:55,f2:6f:f6:98:65:03,11:06:55,0
2018-03-06,11:06:59,2e:df:e5:47:cd:6a,11:06:59,0
2018-03-06,11:08:44,E4:04:39:24:06:D2,11:07:04,0
2018-03-06,11:07:11,46:4a:4f:6a:1d:5e,11:07:11,0
2018-03-06,11:08:20,46:d4:3d:0c:86:86,11:07:16,0
2018-03-06,11:07:34,5a:51:b7:9a:98:04,11:07:34,0
2018-03-06,11:07:52,ac:5f:3e:93:8e:09,11:07:42,0
2018-03-06,11:07:46,fe:3e:30:af:b7:06,11:07:46,0
2018-03-06,11:07:52,fa:c5:c6:e4:a5:75,11:07:52,0
2018-03-06,11:08:38,4e:ec:37:cc:24:37,11:08:38,0
2018-03-06,11:08:53,56:4c:23:5b:65:cc,11:08:53,0
2018-03-06,11:08:56,12:6a:08:4c:4d:4d,11:08:56,0
2018-03-06,11:09:08,5e:2a:24:de:cb:53,11:09:08,0
2018-03-06,11:09:36,00:16:74:4F:50:C0,11:09:10,0
2018-03-06,11:29:31,7c:7a:91:d4:46:80,11:09:10,1
2018-03-06,11:09:23,9e:47:3a:53:7a:51,11:09:23,0
2018-03-06,11:10:24,96:f7:d2:13:ee:b5,11:09:23,0
2018-03-06,11:09:24,fe:ab:03:48:53:2a,11:09:24,0
2018-03-06,11:09:44,ca:00:48:b4:64:05,11:09:44,0
2018-03-06,11:09:46,92:63:b2:25:fa:c7,11:09:46,0
2018-03-06,11:23:28,10:f1:f2:36:67:fd,11:09:51,1
2018-03-06,11:10:04,9e:7d:8d:74:d6:34,11:10:04,0
2018-03-06,11:10:12,32:60:b6:e2:0a:be,11:10:12,0
2018-03-06,11:10:20,3e:df:c5:ef:9b:69,11:10:20,0
2018-03-06,11:10:25,86:05:16:bf:30:06,11:10:25,0
2018-03-06,11:36:12,d0:13:fd:24:52:bb,11:10:35,1
2018-03-06,11:10:38,ae:ac:c9:25:a8:37,11:10:38,0
2018-03-06,11:11:04,ea:cf:87:4e:e6:81,11:11:04,0
2018-03-06,11:13:25,16:c9:c5:93:f0:22,11:11:24,0
2018-03-06,11:11:28,da:a1:19:77:bb:36,11:11:28,0
2018-03-06,11:37:28,b8:86:87:96:05:51,11:11:30,1
2018-03-06,11:11:47,76:e6:a5:45:b6:e4,11:11:47,0
2018-03-06,11:11:50,0e:e0:43:a8:1c:ba,11:11:50,0
2018-03-06,11:11:57,3e:35:d4:02:12:ea,11:11:57,0
2018-03-06,11:13:17,ac:5f:3e:37:e9:0e,11:12:16,0
2018-03-06,11:12:25,a2:72:d5:cd:ec:1e,11:12:25,0
2018-03-06,11:12:46,10:4E:89:0A:4B:A1,11:12:25,0
2018-03-06,11:13:42,16:03:47:20:2b:53,11:12:34,0
2018-03-06,11:12:38,96:09:fd:c4:ab:22,11:12:38,0
2018-03-06,11:12:58,fa:8a:e0:56:a6:ab,11:12:58,0
2018-03-06,11:13:07,f6:b0:b8:0d:e5:21,11:13:07,0
2018-03-06,11:13:08,da:28:d3:91:7c:ea,11:13:08,0
2018-03-06,11:13:14,66:fe:bd:d7:51:61,11:13:14,0
2018-03-06,11:13:14,80:6c:1b:f7:b9:36,11:13:14,0
2018-03-06,11:13:54,96:54:ba:73:06:9f,11:13:54,0
2018-03-06,11:13:58,5a:be:d1:95:fc:25,11:13:58,0
2018-03-06,11:13:58,d4:63:c6:6c:f7:9a,11:13:58,0
2018-03-06,11:14:02,1a:a1:52:ab:26:1f,11:14:02,0
2018-03-06,11:14:02,3e:08:12:1c:df:21,11:14:02,0
2018-03-06,11:14:10,ee:36:de:a9:10:c2,11:14:10,0
2018-03-06,11:14:33,00:1F:FF:51:77:24,11:14:13,0
2018-03-06,11:14:14,0e:59:da:a0:99:df,11:14:14,0
2018-03-06,11:14:18,ca:53:49:69:c0:db,11:14:18,0
2018-03-06,11:14:21,46:b3:43:64:79:b5,11:14:21,0
2018-03-06,11:14:39,ba:4f:88:17:b8:b0,11:14:39,0
2018-03-06,11:15:45,42:95:53:71:f9:3d,11:14:42,0
2018-03-06,11:14:49,f2:5e:03:2b:cf:ce,11:14:49,0
2018-03-06,11:14:52,9a:6b:0e:db:82:35,11:14:52,0
2018-03-06,11:15:05,8a:b2:04:b8:98:9a,11:15:05,0
2018-03-06,11:15:15,92:7b:ab:c0:1f:ba,11:15:15,0
2018-03-06,11:15:22,26:6a:03:26:64:f9,11:15:22,0
2018-03-06,11:15:56,A0:14:3D:45:27:7C,11:15:26,0
2018-03-06,11:16:30,46:25:51:07:2b:c5,11:15:27,0
2018-03-06,11:15:28,c6:64:11:df:5d:d0,11:15:28,0
2018-03-06,11:15:33,8e:67:40:ef:b7:7b,11:15:33,0
2018-03-06,11:15:37,aa:6d:62:a0:fb:7b,11:15:37,0
2018-03-06,11:16:03,e0:60:66:06:0e:91,11:16:03,0
2018-03-06,11:16:06,e2:9e:65:32:94:7b,11:16:06,0
2018-03-06,11:16:27,ee:28:18:61:58:18,11:16:27,0
2018-03-06,11:37:19,48:88:ca:42:c1:f9,11:16:28,1
2018-03-06,11:16:30,ce:09:70:e8:dd:46,11:16:30,0
2018-03-06,11:37:49,a8:a6:68:25:eb:85,11:16:31,1
2018-03-06,11:19:45,be:ab:0e:40:23:08,11:16:45,0
2018-03-06,11:37:42,24:4b:81:b6:5f:42,11:16:46,1
2018-03-06,11:17:23,0C:A6:94:BB:A3:12,11:17:02,0
2018-03-06,11:20:55,e6:8a:e1:7d:19:cf,11:17:34,0
2018-03-06,11:17:51,5a:35:f9:15:a6:61,11:17:51,0
2018-03-06,11:18:10,aa:6a:c1:a1:86:e0,11:18:10,0
2018-03-06,11:18:21,4e:a1:c0:85:26:61,11:18:21,0
2018-03-06,11:18:31,ae:54:93:56:34:33,11:18:31,0
2018-03-06,11:18:33,62:20:94:56:cc:2a,11:18:33,0
2018-03-06,11:19:06,00:04:3E:90:DD:46,11:18:40,0
2018-03-06,11:19:05,6c:40:08:93:7a:56,11:18:47,0
2018-03-06,11:19:53,06:7b:f6:2b:93:ec,11:18:51,0
2018-03-06,11:18:53,a2:45:27:9c:db:64,11:18:53,0
2018-03-06,11:19:06,02:80:f5:1e:ca:f5,11:19:06,0
2018-03-06,11:19:08,b2:5f:1a:46:49:97,11:19:08,0
2018-03-06,11:19:17,ac:b5:7d:c2:1e:68,11:19:15,0
2018-03-06,11:19:21,0c:72:d9:1e:1d:b4,11:19:21,0
2018-03-06,11:19:22,a8:96:75:0b:3c:12,11:19:22,0
2018-03-06,11:19:52,A0:6A:44:02:BD:FB,11:19:31,0
2018-03-06,11:35:48,00:fc:8b:81:ce:2c,11:19:32,1
2018-03-06,11:19:35,aa:d8:b1:24:34:3b,11:19:35,0
2018-03-06,11:19:40,36:e6:f8:eb:fa:96,11:19:40,0
2018-03-06,11:19:51,ce:7e:c5:73:d8:d8,11:19:51,0
2018-03-06,11:19:55,2a:90:7f:ed:c4:89,11:19:55,0
2018-03-06,11:20:05,4e:ec:2b:0c:65:46,11:20:05,0
2018-03-06,11:20:08,a6:66:84:ee:44:96,11:20:08,0
2018-03-06,11:20:13,a8:96:75:55:d0:b7,11:20:13,0
2018-03-06,11:20:20,1e:bf:62:42:bc:39,11:20:20,0
2018-03-06,11:20:28,66:b8:ef:98:15:1a,11:20:28,0
2018-03-06,11:20:48,A8:6B:AD:0A:2A:10,11:20:28,0
2018-03-06,11:20:38,9c:a3:a9:0d:32:e0,11:20:38,0
2018-03-06,11:20:40,62:ef:d2:fd:4f:21,11:20:40,0
2018-03-06,11:20:42,d2:be:f9:c8:85:e6,11:20:42,0
2018-03-06,11:20:43,6a:d3:e2:4e:26:17,11:20:43,0
2018-03-06,11:33:56,04:1b:6d:a1:f4:76,11:20:52,1
2018-03-06,11:21:55,42:ab:ef:82:23:cf,11:20:53,0
2018-03-06,11:20:59,8e:f4:c6:f2:61:38,11:20:59,0
2018-03-06,11:21:52,9c:a3:a9:30:bf:9a,11:21:13,0
2018-03-06,11:21:14,30:10:b3:83:d7:24,11:21:14,0
2018-03-06,11:37:12,ec:9b:f3:fa:3d:56,11:21:25,1
2018-03-06,11:21:27,da:a1:19:4b:4d:26,11:21:27,0
2018-03-06,11:21:30,be:8d:14:d1:11:3b,11:21:30,0
2018-03-06,11:21:37,ce:5e:28:0b:61:f9,11:21:37,0
2018-03-06,11:21:38,30:10:b3:83:d7:23,11:21:38,0
2018-03-06,11:21:47,2c:44:fd:c6:bf:9a,11:21:47,0
2018-03-06,11:21:50,9c:a3:a9:30:94:4b,11:21:50,0
2018-03-06,11:22:01,e6:f7:8a:b5:33:16,11:22:01,0
2018-03-06,11:22:06,76:09:ff:b2:b0:93,11:22:06,0
2018-03-06,11:22:07,d0:04:01:08:39:a1,11:22:07,0
2018-03-06,11:22:10,ea:8d:39:40:57:9b,11:22:10,0
2018-03-06,11:22:14,20:f5:43:f8:74:fc,11:22:14,0
2018-03-06,11:23:46,d0:04:01:16:4b:90,11:22:15,0
2018-03-06,11:22:20,fe:e2:16:5a:a7:e3,11:22:20,0
2018-03-06,11:22:20,e2:cc:47:65:fe:f2,11:22:20,0
2018-03-06,11:22:23,92:84:77:b0:5a:a7,11:22:23,0
2018-03-06,11:22:47,28:C6:3F:6F:02:C4,11:22:26,0
2018-03-06,11:24:13,92:bc:21:c8:59:18,11:22:31,0
2018-03-06,11:22:34,2a:ec:4b:93:ab:be,11:22:34,0
2018-03-06,11:22:41,c2:15:7e:54:0d:f9,11:22:41,0
2018-03-06,11:22:42,12:17:b7:ed:86:45,11:22:42,0
2018-03-06,11:22:52,d0:04:01:6e:fa:73,11:22:52,0
2018-03-06,11:22:52,66:94:38:74:69:56,11:22:52,0
2018-03-06,11:22:56,8a:af:05:3d:36:eb,11:22:56,0
2018-03-06,11:22:56,ba:d2:70:e7:6f:d4,11:22:56,0
2018-03-06,11:22:58,a2:1c:7a:6b:ba:22,11:22:58,0
2018-03-06,11:23:00,42:18:18:a7:8d:8b,11:23:00,0
2018-03-06,11:23:10,ba:ce:c6:5a:dc:18,11:23:10,0
2018-03-06,11:23:22,d0:04:01:44:4f:ec,11:23:22,0
2018-03-06,11:23:32,34:69:87:50:55:b8,11:23:32,0
2018-03-06,11:23:32,8a:fc:6f:c4:02:e1,11:23:32,0
2018-03-06,11:23:34,da:a1:19:8d:2a:bc,11:23:34,0
2018-03-06,11:23:58,00:24:36:BB:69:E8,11:23:38,0
2018-03-06,11:23:58,00:9E:C8:92:7A:BF,11:23:38,0
2018-03-06,11:24:43,d4:6a:6a:83:72:d7,11:23:40,0
2018-03-06,11:23:43,ce:13:58:8a:63:19,11:23:43,0
2018-03-06,11:23:48,8e:dd:c4:cb:42:aa,11:23:48,0
2018-03-06,11:23:52,d0:04:01:9a:b8:fc,11:23:52,0
2018-03-06,11:23:55,d2:b0:c1:fb:43:ff,11:23:55,0
2018-03-06,11:23:57,4a:59:14:1e:a7:e5,11:23:57,0
2018-03-06,11:30:59,72:72:b7:ee:fb:1f,11:23:59,0
2018-03-06,11:24:03,86:30:ee:63:8f:1a,11:24:03,0
2018-03-06,11:24:12,92:69:32:8a:df:c4,11:24:12,0
2018-03-06,11:24:22,d0:04:01:60:a2:3f,11:24:22,0
2018-03-06,11:24:27,8e:b8:b7:0b:33:e8,11:24:27,0
2018-03-06,11:28:40,e8:50:8b:a1:1e:99,11:24:36,0
2018-03-06,11:24:37,1e:81:b3:25:7e:98,11:24:37,0
2018-03-06,11:24:41,02:16:ea:0c:8a:e3,11:24:41,0
2018-03-06,11:25:01,f6:be:a2:d5:a1:27,11:24:50,0
2018-03-06,11:24:54,1e:20:df:93:f3:c5,11:24:54,0
2018-03-06,11:26:11,8a:a6:29:96:ea:56,11:25:10,0
2018-03-06,11:25:31,d0:fc:cc:bb:c9:4f,11:25:31,0
2018-03-06,11:25:36,32:aa:44:58:1c:50,11:25:36,0
2018-03-06,11:25:42,20:c9:d0:b5:5e:cf,11:25:42,0
2018-03-06,11:25:45,a2:8c:79:49:bb:6d,11:25:45,0
